,period,catl,catm,age,gender,sido,sigungu,cgi
2185,201901,건강/의료용품,건강관리용품,30,F,서울,용산구,35.77775952200143
2188,201901,건강/의료용품,건강관리용품,30,M,서울,은평구,60.3969527024245
2201,201901,건강/의료용품,건강관리용품,30,all,서울,종로구,75.30462176178281
2205,201901,식품,가공식품,30,F,서울,마포구,114.32662492933176
2206,201901,식품,가공식품,30,F,서울,서대문구,96.74813189333258
2210,201901,식품,가공식품,30,F,서울,종로구,77.9398209900003
2216,201901,식품,가공식품,30,M,서울,마포구,115.42231895858966
2224,201901,식품,가공식품,30,all,서울,용산구,103.93769162627184
2225,201901,식품,가공식품,30,all,서울,은평구,107.2911432004079
2232,201901,식품,기호식품,30,F,서울,마포구,95.18753787346546
2241,201901,식품,기호식품,30,M,서울,마포구,107.28350725980198
2244,201901,식품,기호식품,30,M,서울,종로구,0.0
2253,201901,식품,담배,30,F,서울,마포구,123.45316038357115
2256,201901,식품,담배,30,F,서울,은평구,121.6121372749424
2261,201901,식품,담배,30,M,서울,마포구,117.24404539448372
2265,201901,식품,담배,30,M,서울,용산구,155.05112539680002
2270,201901,식품,담배,30,all,서울,마포구,119.11794404926384
2272,201901,식품,담배,30,all,서울,은평구,135.71029451018774
2273,201901,식품,담배,30,all,서울,종로구,146.88941575299847
2283,201901,식품,빙과류,30,F,서울,종로구,65.97103673394
2288,201901,식품,빙과류,30,M,서울,마포구,89.29434047203358
2290,201901,식품,빙과류,30,M,서울,종로구,68.24456115004297
2292,201901,식품,빙과류,30,all,서울,마포구,90.78983556822315
2293,201901,식품,빙과류,30,all,서울,서대문구,84.33816772477928
2302,201901,식품,빵류,30,F,서울,마포구,140.6975420877585
2305,201901,식품,빵류,30,M,서울,서대문구,109.48604463198221
2307,201901,식품,빵류,30,M,서울,은평구,146.27577069680407
2310,201901,식품,빵류,30,all,서울,종로구,128.7756030863075
2315,201901,식품,신선식품,30,F,서울,용산구,114.34047953278468
2316,201901,식품,신선식품,30,F,서울,은평구,114.66585975710257
2317,201901,식품,신선식품,30,F,서울,종로구,73.3103100825735
2323,201901,식품,신선식품,30,M,서울,마포구,230.865771222905
2330,201901,식품,신선식품,30,all,서울,서대문구,149.03153846969528
2333,201901,식품,신선식품,30,all,서울,용산구,122.5954046351745
2344,201901,식품,유제품류,30,M,서울,종로구,81.64238147775417
2348,201901,식품,유제품류,30,all,서울,마포구,105.76116661455922
2350,201901,식품,유제품류,30,all,서울,은평구,106.73033236948694
2356,201901,식품,음료,30,F,서울,은평구,94.29184455816164
2357,201901,식품,음료,30,F,서울,종로구,87.3884107129975
2365,201901,식품,음료,30,M,서울,용산구,93.48914968925259
2366,201901,식품,음료,30,M,서울,은평구,179.71393081222917
2367,201901,식품,음료,30,M,서울,종로구,80.54348254172761
2374,201901,식품,음료,30,all,서울,종로구,84.26184474412108
2379,201901,식품,제과류,30,F,서울,용산구,80.86968758777455
2381,201901,식품,제과류,30,M,서울,마포구,103.2403576515317
2388,201901,식품,제과류,30,all,서울,은평구,95.41551544889109
2395,201901,식품,주류,30,M,서울,서대문구,156.11668762889087
2413,201901,일용품,생활용품,30,M,서울,은평구,107.42663679238292
2420,201901,일용품,생활용품,30,all,서울,용산구,80.79036492229213
2424,201901,일용품,애완동물용품,30,F,서울,서대문구,105.62878423961529
2426,201901,일용품,애완동물용품,30,F,서울,용산구,123.28493122518832
2431,201901,일용품,애완동물용품,30,M,서울,서대문구,122.13135274972879
2441,201901,일용품,애완동물용품,30,all,서울,용산구,124.89468768552578
2442,201901,일용품,애완동물용품,30,all,서울,종로구,85.53189520916534
2447,201901,화장품,바디/헤어용품,30,F,서울,마포구,92.02414377563446
2453,201901,화장품,바디/헤어용품,30,all,서울,서대문구,47.194538390109436
2456,201901,화장품,뷰티소품,30,F,서울,서대문구,103.94173093401884
2462,201901,화장품,뷰티소품,30,M,서울,마포구,76.00128451863114
2468,201901,화장품,뷰티소품,30,all,서울,용산구,51.74546478592079
2474,201901,화장품,화장품,30,F,서울,종로구,101.34469719514179
2489,201901,화장품,화장품,30,all,서울,은평구,72.53420557832737
2499,201901,건강/의료용품,건강관리용품,40,M,서울,서대문구,70.25330356162378
2508,201901,건강/의료용품,건강관리용품,40,all,서울,용산구,83.17554296526724
2509,201901,건강/의료용품,건강관리용품,40,all,서울,은평구,78.35281717675991
2515,201901,식품,가공식품,40,F,서울,용산구,104.07207013361256
2520,201901,식품,가공식품,40,M,서울,마포구,128.38625100554844
2523,201901,식품,가공식품,40,M,서울,종로구,85.06941393328066
2531,201901,식품,기호식품,40,F,서울,종로구,77.40578388910174
2535,201901,식품,기호식품,40,M,서울,서대문구,56.61597191467018
2542,201901,식품,기호식품,40,all,서울,은평구,114.24408138670601
2546,201901,식품,담배,40,F,서울,서대문구,130.00766490824657
2548,201901,식품,담배,40,F,서울,종로구,154.5809060270215
2554,201901,식품,담배,40,M,서울,은평구,139.10145005722387
2557,201901,식품,담배,40,all,서울,마포구,137.4538404209417
2566,201901,식품,빙과류,40,M,서울,마포구,84.63026114753326
2572,201901,식품,빙과류,40,all,서울,마포구,81.43860299296962
2579,201901,식품,빵류,40,M,서울,서대문구,122.18539083082287
2587,201901,식품,빵류,40,all,서울,종로구,108.09393632114369
2591,201901,식품,신선식품,40,F,서울,마포구,107.88178249379652
2592,201901,식품,신선식품,40,F,서울,서대문구,98.85459647672808
2595,201901,식품,신선식품,40,F,서울,은평구,114.89613986208742
2603,201901,식품,신선식품,40,M,서울,용산구,112.2733859064418
2604,201901,식품,신선식품,40,M,서울,종로구,76.39224874074186
2608,201901,식품,신선식품,40,all,서울,마포구,114.83947669671532
2610,201901,식품,신선식품,40,all,서울,종로구,84.79047985967074
2613,201901,식품,유제품류,40,F,서울,서대문구,100.00122153088392
2615,201901,식품,유제품류,40,F,서울,은평구,106.77883942669243
2617,201901,식품,유제품류,40,M,서울,서대문구,96.82555048492986
2621,201901,식품,유제품류,40,all,서울,마포구,104.51873742683279
2628,201901,식품,음료,40,F,서울,마포구,86.30757538077656
2629,201901,식품,음료,40,F,서울,서대문구,86.21354472812668
2631,201901,식품,음료,40,F,서울,은평구,89.73837708495445
2635,201901,식품,음료,40,M,서울,은평구,67.06607733756988
2636,201901,식품,음료,40,M,서울,종로구,89.51067801172262
2646,201901,식품,음료,40,all,서울,서대문구,115.17200991277916
2647,201901,식품,음료,40,all,서울,용산구,127.59525271540652
2669,201901,식품,제과류,40,all,서울,은평구,88.33971044532757
2672,201901,식품,주류,40,F,서울,마포구,94.43884717365164
2677,201901,식품,주류,40,M,서울,서대문구,99.1150281401886
2685,201901,식품,주류,40,all,서울,용산구,90.59371444970465
2690,201901,일용품,생활용품,40,F,서울,마포구,93.0967557004136
2694,201901,일용품,생활용품,40,F,서울,은평구,100.47155601652918
2695,201901,일용품,생활용품,40,F,서울,종로구,81.16473655607638
2699,201901,일용품,생활용품,40,M,서울,종로구,73.58648489337787
2706,201901,일용품,생활용품,40,all,서울,은평구,99.10936376263086
2715,201901,일용품,애완동물용품,40,F,서울,용산구,83.07093285377113
2721,201901,일용품,애완동물용품,40,M,서울,마포구,59.79301258075484
2728,201901,일용품,애완동물용품,40,all,서울,서대문구,99.54585090001764
2729,201901,일용품,애완동물용품,40,all,서울,용산구,102.72050121998475
2730,201901,일용품,애완동물용품,40,all,서울,종로구,123.6855681919855
2740,201901,화장품,바디/헤어용품,40,F,서울,서대문구,107.944393887681
2750,201901,화장품,바디/헤어용품,40,M,서울,마포구,86.73955554402413
2766,201901,화장품,뷰티소품,40,F,서울,마포구,89.60388865170168
2767,201901,화장품,뷰티소품,40,F,서울,용산구,49.55118375447106
2774,201901,화장품,뷰티소품,40,M,서울,마포구,116.01419035449078
2778,201901,화장품,뷰티소품,40,M,서울,용산구,58.94359754841226
2779,201901,화장품,뷰티소품,40,M,서울,은평구,96.33785030841713
2797,201901,화장품,화장품,40,M,서울,용산구,188.91062549649345
2800,201901,화장품,화장품,40,all,서울,마포구,73.87630205706562
2801,201901,화장품,화장품,40,all,서울,서대문구,0.0
2802,201901,화장품,화장품,40,all,서울,용산구,114.81476296472587
2803,201901,화장품,화장품,40,all,서울,종로구,114.59565204600948
2809,201901,건강/의료용품,건강관리용품,40,F,서울,은평구,79.35339688857891
2815,201901,건강/의료용품,건강관리용품,40,M,서울,용산구,100.36425795160864
2816,201901,건강/의료용품,건강관리용품,40,M,서울,종로구,80.95955472244904
2821,201901,건강/의료용품,건강관리용품,40,all,서울,마포구,131.20067412035513
2848,201901,식품,기호식품,40,F,서울,은평구,143.76840162514287
2853,201901,식품,기호식품,40,M,서울,종로구,103.29137319609495
2861,201901,식품,기호식품,40,all,서울,종로구,86.49055850270382
2871,201901,식품,담배,40,M,서울,마포구,150.67834083440326
2872,201901,식품,담배,40,M,서울,서대문구,131.64672334995635
2876,201901,식품,담배,40,M,서울,용산구,169.1085553121203
2882,201901,식품,담배,40,all,서울,서대문구,130.79455968144475
2884,201901,식품,담배,40,all,서울,용산구,149.12591889376742
2891,201901,식품,빙과류,40,F,서울,마포구,80.01824595764207
2892,201901,식품,빙과류,40,F,서울,서대문구,77.37166228264206
2893,201901,식품,빙과류,40,F,서울,은평구,59.91764104762392
2894,201901,식품,빙과류,40,F,서울,종로구,58.41665868652967
2902,201901,식품,빙과류,40,M,서울,용산구,66.3764540548959
2903,201901,식품,빙과류,40,M,서울,은평구,50.86577067641781
2911,201901,식품,빙과류,40,all,서울,서대문구,79.60208186504337
2914,201901,식품,빙과류,40,all,서울,종로구,51.22870409536168
2920,201901,식품,빵류,40,F,서울,용산구,122.15089669539648
2921,201901,식품,빵류,40,F,서울,종로구,116.93450458393568
2929,201901,식품,빵류,40,M,서울,마포구,129.7338721961844
2930,201901,식품,빵류,40,M,서울,용산구,117.80418903318134
2938,201901,식품,빵류,40,all,서울,용산구,120.61403321671798
2939,201901,식품,빵류,40,all,서울,은평구,121.94758679133543
2954,201901,식품,신선식품,40,M,서울,은평구,110.16825046197678
2961,201901,식품,신선식품,40,all,서울,용산구,107.76283603706491
2972,201901,식품,유제품류,40,M,서울,마포구,99.40889518094342
2978,201901,식품,유제품류,40,all,서울,서대문구,99.261438556519
2980,201901,식품,유제품류,40,all,서울,은평구,106.21421803883577
2991,201901,식품,음료,40,M,서울,서대문구,144.2525266850447
3002,201901,식품,제과류,40,F,서울,마포구,98.4509481645762
3003,201901,식품,제과류,40,F,서울,은평구,92.05639400709265
3004,201901,식품,제과류,40,F,서울,종로구,83.69095302300407
3010,201901,식품,제과류,40,M,서울,서대문구,98.6403242320344
3014,201901,식품,제과류,40,all,서울,마포구,100.4601622257732
3015,201901,식품,제과류,40,all,서울,종로구,82.34979129652146
3018,201901,식품,주류,40,F,서울,서대문구,95.35864476353045
3022,201901,식품,주류,40,F,서울,종로구,74.24883377077599
3029,201901,식품,주류,40,M,서울,용산구,81.51976605653633
3030,201901,식품,주류,40,M,서울,은평구,87.62871233803827
3033,201901,식품,주류,40,all,서울,마포구,100.53576423153277
3034,201901,식품,주류,40,all,서울,서대문구,96.46927710407145
3038,201901,식품,주류,40,all,서울,은평구,89.98146463873587
3042,201901,일용품,생활용품,40,F,서울,서대문구,93.34480736312807
3049,201901,일용품,생활용품,40,M,서울,서대문구,91.49723792562023
3058,201901,일용품,생활용품,40,all,서울,용산구,91.9365262086272
3059,201901,일용품,생활용품,40,all,서울,종로구,78.90126559250612
3065,201901,일용품,애완동물용품,40,F,서울,종로구,138.03484026021565
3069,201901,일용품,애완동물용품,40,M,서울,서대문구,62.69728928765258
3071,201901,일용품,애완동물용품,40,M,서울,용산구,179.78027404024198
3072,201901,일용품,애완동물용품,40,M,서울,종로구,55.71275346034016
3076,201901,일용품,애완동물용품,40,all,서울,마포구,92.80512893227603
3079,201901,일용품,애완동물용품,40,all,서울,은평구,97.47348257103508
3084,201901,화장품,바디/헤어용품,40,F,서울,은평구,106.6020705336132
3087,201901,화장품,바디/헤어용품,40,M,서울,서대문구,1041.8084105287655
3091,201901,화장품,바디/헤어용품,40,M,서울,은평구,367.46218860005996
3101,201901,화장품,바디/헤어용품,40,all,서울,용산구,20.73025673108161
3102,201901,화장품,바디/헤어용품,40,all,서울,은평구,185.76639678008144
3103,201901,화장품,바디/헤어용품,40,all,서울,종로구,66.36284476889152
3106,201901,화장품,뷰티소품,40,F,서울,서대문구,79.71871567817735
3111,201901,화장품,뷰티소품,40,M,서울,서대문구,68.84928756491493
3122,201901,화장품,화장품,40,F,서울,마포구,79.44695476738927
3137,201901,건강/의료용품,건강관리용품,40,F,서울,마포구,106.51682123518549
3138,201901,건강/의료용품,건강관리용품,40,F,서울,용산구,67.17775724810761
3149,201901,건강/의료용품,건강관리용품,40,all,서울,종로구,86.10175413693514
3153,201901,식품,가공식품,40,F,서울,마포구,124.14544795018958
