,기준월,대분류,중분류,나이,성별,시도명,시군구명,성장지수
1576,201901,건강/의료용품,건강관리용품,30,M,서울,동작구,81.98024955539809
1578,201901,건강/의료용품,건강관리용품,30,all,서울,구로구,69.20546999503198
1579,201901,건강/의료용품,건강관리용품,30,all,서울,영등포구,82.82723699564866
1583,201901,식품,가공식품,30,F,서울,동작구,27.82215416525488
1587,201901,식품,가공식품,30,M,서울,구로구,180.54045773331185
1590,201901,식품,가공식품,30,M,서울,영등포구,165.22570142940094
1595,201901,식품,가공식품,30,all,서울,동작구,39.615598536219935
1600,201901,식품,가공식품,30,all,서울,양천구,104.49626668862629
1603,201901,식품,기호식품,30,F,서울,영등포구,93.16527156202324
1606,201901,식품,기호식품,30,M,서울,관악구,87.50838586377346
1613,201901,식품,기호식품,30,all,서울,강서구,106.99449742424332
1615,201901,식품,기호식품,30,all,서울,동작구,66.86471273899687
1622,201901,식품,담배,30,F,서울,구로구,135.04058965634815
1623,201901,식품,담배,30,F,서울,금천구,121.76709073116173
1624,201901,식품,담배,30,F,서울,동작구,131.50439221818516
1626,201901,식품,담배,30,F,서울,영등포구,186.13405167830442
1629,201901,식품,담배,30,M,서울,관악구,128.2564821937644
1630,201901,식품,담배,30,M,서울,구로구,147.55799900471575
1634,201901,식품,담배,30,all,서울,구로구,143.1455335428617
1636,201901,식품,담배,30,all,서울,동작구,121.23331680539377
1640,201901,식품,빙과류,30,F,서울,강서구,69.07832730768085
1641,201901,식품,빙과류,30,F,서울,구로구,70.01877323462688
1646,201901,식품,빙과류,30,M,서울,강서구,68.61586442484688
1647,201901,식품,빙과류,30,M,서울,구로구,75.51771318304974
1660,201901,식품,빵류,30,F,서울,강서구,108.36507490391254
1666,201901,식품,빵류,30,M,서울,관악구,111.61394432291536
1671,201901,식품,빵류,30,M,서울,영등포구,97.97382800420256
1674,201901,식품,빵류,30,all,서울,구로구,103.46754114093292
1679,201901,식품,신선식품,30,F,서울,구로구,113.57240115511463
1680,201901,식품,신선식품,30,F,서울,동작구,1.7819800180844192
1683,201901,식품,신선식품,30,F,서울,양천구,102.14435945437624
1688,201901,식품,신선식품,30,all,서울,구로구,114.51080366915386
1701,201901,식품,유제품류,30,M,서울,관악구,101.84540252046378
1704,201901,식품,유제품류,30,M,서울,영등포구,97.79235753154892
1708,201901,식품,유제품류,30,all,서울,관악구,108.5905665134243
1710,201901,식품,유제품류,30,all,서울,금천구,158.44989039315942
1713,201901,식품,유제품류,30,all,서울,양천구,97.386119431761
1715,201901,식품,음료,30,F,서울,관악구,89.90127948346445
1716,201901,식품,음료,30,F,서울,구로구,84.04541156010546
1718,201901,식품,음료,30,F,서울,동작구,61.14339783307179
1721,201901,식품,음료,30,M,서울,양천구,104.0368463493188
1723,201901,식품,음료,30,all,서울,관악구,88.44107440244316
1736,201901,식품,제과류,30,M,서울,영등포구,95.30076296584015
1741,201901,식품,제과류,30,all,서울,관악구,79.9081190900547
1743,201901,식품,제과류,30,all,서울,동작구,48.06005950777472
1748,201901,식품,제과류,30,all,서울,영등포구,92.71268843138591
1754,201901,식품,주류,30,F,서울,동작구,56.243001673073216
1758,201901,식품,주류,30,F,서울,양천구,96.01347550663502
1762,201901,식품,주류,30,M,서울,강서구,96.65892718703384
1763,201901,식품,주류,30,M,서울,금천구,167.1845593204236
1765,201901,식품,주류,30,M,서울,양천구,108.81721934369959
1769,201901,식품,주류,30,all,서울,관악구,90.76059091692792
1771,201901,식품,주류,30,all,서울,금천구,166.0945107660965
1781,201901,일용품,생활용품,30,F,서울,구로구,87.85555745224319
1782,201901,일용품,생활용품,30,F,서울,금천구,136.42713352795886
1784,201901,일용품,생활용품,30,F,서울,동작구,27.97098453953836
1790,201901,일용품,생활용품,30,M,서울,금천구,150.11337902295648
1792,201901,일용품,생활용품,30,M,서울,동작구,47.82126473241066
1797,201901,일용품,생활용품,30,all,서울,양천구,94.96407008340408
1803,201901,일용품,애완동물용품,30,F,서울,영등포구,54.988598626788175
1809,201901,일용품,애완동물용품,30,M,서울,관악구,41.036063364590156
1813,201901,일용품,애완동물용품,30,all,서울,강서구,83.07156292517928
1814,201901,일용품,애완동물용품,30,all,서울,관악구,73.9712426441638
1816,201901,일용품,애완동물용품,30,all,서울,금천구,215.95107830013455
1817,201901,일용품,애완동물용품,30,all,서울,영등포구,47.19735000931422
1829,201901,화장품,바디/헤어용품,30,M,서울,관악구,64.99690385725279
1831,201901,화장품,바디/헤어용품,30,M,서울,영등포구,70.02673490128066
1834,201901,화장품,바디/헤어용품,30,all,서울,관악구,68.67557551470168
1835,201901,화장품,바디/헤어용품,30,all,서울,구로구,91.0860983728708
1842,201901,화장품,뷰티소품,30,F,서울,강서구,52.27073527536165
1843,201901,화장품,뷰티소품,30,F,서울,구로구,60.72615002500992
1844,201901,화장품,뷰티소품,30,F,서울,금천구,100.66546865896989
1854,201901,화장품,뷰티소품,30,M,서울,구로구,77.70777057819465
1855,201901,화장품,뷰티소품,30,M,서울,금천구,36.85625995699025
1859,201901,화장품,뷰티소품,30,M,서울,양천구,24.558710667689947
1865,201901,화장품,뷰티소품,30,all,서울,동작구,150.86541918474256
1867,201901,화장품,뷰티소품,30,all,서울,영등포구,48.644471369873855
1874,201901,화장품,화장품,30,M,서울,금천구,112.08370607007748
1878,201901,화장품,화장품,30,all,서울,관악구,91.78787103395136
1879,201901,화장품,화장품,30,all,서울,구로구,95.6817545226543
1881,201901,화장품,화장품,30,all,서울,양천구,107.06982240637691
1883,201901,건강/의료용품,건강관리용품,30,F,서울,관악구,62.53660621592547
1884,201901,건강/의료용품,건강관리용품,30,F,서울,양천구,71.13968197868077
1887,201901,건강/의료용품,건강관리용품,30,M,서울,강서구,112.7115944991372
1888,201901,건강/의료용품,건강관리용품,30,M,서울,금천구,134.0870917610027
1896,201901,식품,가공식품,30,F,서울,강서구,102.97105419247177
1897,201901,식품,가공식품,30,F,서울,관악구,123.43054205599829
1898,201901,식품,가공식품,30,F,서울,구로구,106.126552473855
1901,201901,식품,가공식품,30,F,서울,영등포구,107.22327609296434
1906,201901,식품,가공식품,30,M,서울,양천구,108.00874717141966
1908,201901,식품,가공식품,30,all,서울,구로구,127.3865704563851
1919,201901,식품,기호식품,30,M,서울,동작구,95.49867083765716
1922,201901,식품,기호식품,30,all,서울,금천구,128.68704154734704
1931,201901,식품,담배,30,F,서울,강서구,151.1899177856241
1933,201901,식품,담배,30,F,서울,양천구,117.69447509278088
1937,201901,식품,담배,30,M,서울,동작구,117.71453331495087
1939,201901,식품,담배,30,M,서울,양천구,145.26630622339815
1941,201901,식품,담배,30,all,서울,양천구,135.7666847838039
1942,201901,식품,담배,30,all,서울,영등포구,149.58739250488944
1953,201901,식품,빙과류,30,M,서울,금천구,113.6149509484498
1957,201901,식품,빙과류,30,M,서울,영등포구,75.92702548587327
1959,201901,식품,빙과류,30,all,서울,금천구,126.27473060866566
1961,201901,식품,빙과류,30,all,서울,동작구,58.370904737495394
1962,201901,식품,빙과류,30,all,서울,양천구,76.97657829871878
1963,201901,식품,빙과류,30,all,서울,영등포구,74.00910781044519
1968,201901,식품,빵류,30,F,서울,동작구,72.71584243784059
1973,201901,식품,빵류,30,M,서울,강서구,116.4140336162615
1974,201901,식품,빵류,30,M,서울,동작구,82.50714351919609
1977,201901,식품,빵류,30,M,서울,양천구,93.41903449189428
1982,201901,식품,빵류,30,all,서울,강서구,110.67840265766998
1983,201901,식품,빵류,30,all,서울,금천구,147.44633664529664
1990,201901,식품,신선식품,30,F,서울,강서구,116.01969782668465
1991,201901,식품,신선식품,30,F,서울,금천구,185.08568231759727
1995,201901,식품,신선식품,30,F,서울,영등포구,115.41131383099258
2002,201901,식품,신선식품,30,all,서울,관악구,143.31095590645867
2003,201901,식품,신선식품,30,all,서울,금천구,183.45566722136527
2007,201901,식품,유제품류,30,F,서울,강서구,101.29980014888599
2009,201901,식품,유제품류,30,F,서울,구로구,92.57550266048095
2010,201901,식품,유제품류,30,F,서울,금천구,168.06961314470425
2012,201901,식품,유제품류,30,F,서울,동작구,45.3758376298804
2013,201901,식품,유제품류,30,F,서울,양천구,97.07317590050829
2014,201901,식품,유제품류,30,F,서울,영등포구,98.063752985855
2016,201901,식품,유제품류,30,M,서울,구로구,92.36312226367924
2017,201901,식품,유제품류,30,M,서울,동작구,44.6296128307481
2021,201901,식품,유제품류,30,all,서울,구로구,92.51783755430088
2024,201901,식품,유제품류,30,all,서울,영등포구,97.98396129196504
2027,201901,식품,음료,30,F,서울,강서구,94.62404797932811
2030,201901,식품,음료,30,F,서울,영등포구,85.91828015624898
2033,201901,식품,음료,30,M,서울,강서구,97.40037244807272
2034,201901,식품,음료,30,M,서울,금천구,265.5312338441886
2043,201901,식품,음료,30,all,서울,구로구,85.32020888637572
2051,201901,식품,제과류,30,F,서울,관악구,80.26945236150237
2052,201901,식품,제과류,30,F,서울,구로구,97.44334990418317
2053,201901,식품,제과류,30,F,서울,금천구,159.05546691760648
2055,201901,식품,제과류,30,F,서울,동작구,48.283151222548724
2056,201901,식품,제과류,30,F,서울,양천구,103.45715245203962
2059,201901,식품,제과류,30,M,서울,양천구,186.3627972947211
2065,201901,식품,주류,30,F,서울,강서구,104.33236911616815
2075,201901,식품,주류,30,all,서울,구로구,100.72781864109858
2086,201901,일용품,생활용품,30,M,서울,양천구,150.43959414986642
2087,201901,일용품,생활용품,30,M,서울,영등포구,68.07576345606101
2089,201901,일용품,생활용품,30,all,서울,강서구,92.48976787090824
2090,201901,일용품,생활용품,30,all,서울,구로구,91.13311793932672
2093,201901,일용품,생활용품,30,all,서울,동작구,35.16364336098405
2099,201901,일용품,애완동물용품,30,F,서울,구로구,67.30991992316254
2100,201901,일용품,애완동물용품,30,F,서울,금천구,242.18346543323528
2118,201901,화장품,바디/헤어용품,30,F,서울,강서구,91.5384432634782
2123,201901,화장품,바디/헤어용품,30,F,서울,영등포구,87.43001970722834
2127,201901,화장품,바디/헤어용품,30,M,서울,구로구,110.08669688466793
2128,201901,화장품,바디/헤어용품,30,M,서울,금천구,130.68392085226333
2134,201901,화장품,바디/헤어용품,30,M,서울,양천구,112.02126464752348
2142,201901,화장품,바디/헤어용품,30,all,서울,양천구,111.33837739043959
2143,201901,화장품,바디/헤어용품,30,all,서울,영등포구,80.96891591230441
2147,201901,화장품,뷰티소품,30,M,서울,관악구,65.53952340477824
2148,201901,화장품,뷰티소품,30,M,서울,동작구,276.3521515988946
2151,201901,화장품,뷰티소품,30,all,서울,관악구,80.04883377240891
2157,201901,화장품,뷰티소품,30,all,서울,양천구,70.49947043693155
2161,201901,화장품,화장품,30,F,서울,강서구,111.15661352767269
2162,201901,화장품,화장품,30,F,서울,금천구,165.1290838609935
2166,201901,화장품,화장품,30,F,서울,양천구,115.7502516875137
2167,201901,화장품,화장품,30,F,서울,영등포구,75.27606312344051
2170,201901,화장품,화장품,30,M,서울,강서구,93.03924241104124
2172,201901,화장품,화장품,30,M,서울,동작구,32.40432366261441
2180,201901,건강/의료용품,건강관리용품,30,F,서울,금천구,154.54175828735012
2182,201901,건강/의료용품,건강관리용품,30,F,서울,동작구,60.813843086852074
2187,201901,건강/의료용품,건강관리용품,30,M,서울,양천구,155.0598033520281
2194,201901,건강/의료용품,건강관리용품,30,all,서울,금천구,147.63411175020735
2200,201901,건강/의료용품,건강관리용품,30,all,서울,양천구,117.39795987077486
2209,201901,식품,가공식품,30,F,서울,양천구,103.2942842469734
2212,201901,식품,가공식품,30,M,서울,강서구,112.28259181247014
2213,201901,식품,가공식품,30,M,서울,관악구,114.14477875362749
2214,201901,식품,가공식품,30,M,서울,금천구,214.93782872777786
2215,201901,식품,가공식품,30,M,서울,동작구,54.71239130474186
2219,201901,식품,가공식품,30,all,서울,관악구,120.63168225350836
2220,201901,식품,가공식품,30,all,서울,금천구,177.24855132418892
2228,201901,식품,기호식품,30,F,서울,강서구,99.78201738437895
2229,201901,식품,기호식품,30,F,서울,관악구,94.43725687779585
2231,201901,식품,기호식품,30,F,서울,동작구,47.42239271735098
2235,201901,식품,기호식품,30,F,서울,양천구,109.85716855738536
2236,201901,식품,기호식품,30,M,서울,강서구,126.285535879534
2238,201901,식품,기호식품,30,M,서울,금천구,117.08968439027964
2242,201901,식품,기호식품,30,M,서울,양천구,97.2975774405034
2243,201901,식품,기호식품,30,M,서울,영등포구,89.86937201419725
2245,201901,식품,기호식품,30,all,서울,구로구,116.4979668748355
2247,201901,식품,기호식품,30,all,서울,양천구,106.56853491226431
2248,201901,식품,기호식품,30,all,서울,영등포구,92.14777213094656
2250,201901,식품,담배,30,F,서울,관악구,126.01423857652053
2260,201901,식품,담배,30,M,서울,금천구,187.88314613303936
2268,201901,식품,담배,30,all,서울,관악구,127.53068775458368
2277,201901,식품,빙과류,30,F,서울,관악구,57.58133574669746
